date,Mkt-RF,SMB,HML,RMW,CMA,RF,Mom,ILLIQ
2018-12-12,0.0068000000000000005,0.005,-0.0018,-0.0023,-0.0008,0.00010999999999999999,0.0008113263972086689,0.009281844983845643
2018-12-13,-0.0026,-0.0155,-0.0019,0.002,0.0004,0.00010999999999999999,-0.0016476279907196361,0.002425745776086837
2018-12-14,-0.0189,0.0009,0.0049,-0.002,0.0062,0.00010999999999999999,-0.0036082179720891084,0.0012848632639069803
2018-12-17,-0.021400000000000002,-0.0012,0.0108,0.0027,0.0018,0.00010999999999999999,-0.008121337726577233,-0.013717937297099945
2018-12-18,-0.0003,-0.0004,-0.0062,0.0091,-0.004699999999999999,0.00010999999999999999,0.0011172631077034862,0.0022865045162189833
2018-12-19,-0.0158,-0.006,0.0003,-0.0038,0.0042,0.00010999999999999999,0.004265251883454674,0.02412594883282159
2018-12-20,-0.016200000000000003,-0.0012,0.0097,0.006,-0.0008,0.00010999999999999999,-0.003365604268112453,-0.014110077862216564
2018-12-21,-0.0217,-0.0053,0.0077,0.0012,0.0064,0.00010999999999999999,0.0034829250795384912,-0.0010169444246901204
2018-12-24,-0.0255,0.0092,-0.0049,-0.0033,-0.0034000000000000002,0.00010999999999999999,0.000169492189236199,0.02498046449371791
2018-12-26,0.0292,-0.0019,-0.0101,-0.0021,-0.0108,0.00010999999999999999,-0.002536827568775104,-0.015415290526521111
2018-12-27,0.0078000000000000005,-0.0070999999999999995,-0.0013,-0.0014000000000000002,0.001,0.00010999999999999999,-0.0009212850589923132,-0.005791023045729677
2018-12-28,-0.0003,0.0075,0.0026,-0.0037,-0.0006,0.00010999999999999999,0.0047684838241663545,0.0289929215527393
2018-12-31,0.009000000000000001,-0.0013,-0.0046,-0.0009,-0.0013,0.00010999999999999999,0.004719727041497026,0.0013885108816242809
2019-01-02,0.0023,0.0074,0.011200000000000002,-0.0012,0.0027,0.0001,-0.017660999592445513,0.03388394058701589
2019-01-03,-0.0245,0.0048,0.012,-0.0022,0.009000000000000001,0.0001,-0.0033026461098512004,0.010383363248172168
2019-01-04,0.0292,0.0036,-0.006999999999999999,-0.0011,-0.0059,0.0001,-0.009892239268833414,-0.010859645545345293
2019-01-07,0.009399999999999999,0.0087,-0.0075,-0.0072,-0.0045000000000000005,0.0001,-0.0062038833429194995,0.020062570777387295
2019-01-08,0.0101,0.0044,-0.0063,0.0031,-0.0009,0.0001,0.0013768322792412839,-0.015046168229104092
2019-01-09,0.005600000000000001,0.005,0.001,0.0008,-0.002,0.0001,-0.006066904224338048,0.03764921958819462
2019-01-10,0.0042,0.0,-0.0046,-0.0006,-0.0004,0.0001,-0.004970625502878233,-0.0005931015596660426
2019-01-11,-0.0001,0.002,0.0021,0.0024,0.0025,0.0001,-0.0009987471957829974,-0.002983390469373722
2019-01-14,-0.006,-0.0046,0.009399999999999999,0.0025,0.0,0.0001,-0.005765146530514737,0.0010045213482109405
2019-01-15,0.0106,-0.0014000000000000002,-0.0089,-0.003,-0.005699999999999999,0.0001,0.00882566327415395,-0.0071573085182586845
2019-01-16,0.0028000000000000004,0.0026,0.009300000000000001,-0.001,-0.0023,0.0001,-0.004764689748592802,0.004181334406008803
2019-01-17,0.0075,0.0009,-0.0024,0.0006,0.0,0.0001,-0.0024292595659137443,-0.011762284776833436
2019-01-18,0.0129,-0.0029,0.0012,0.0019,-0.0027,0.0001,-0.009419580510058211,-0.008243635659712477
2019-01-22,-0.015300000000000001,-0.0034999999999999996,0.0032,0.0026,0.0034000000000000002,0.0001,0.008589318571955242,-0.0029126578212903638
2019-01-23,0.0015,-0.0040999999999999995,-0.0014000000000000002,0.0034999999999999996,0.0028000000000000004,0.0001,0.007732618404757383,0.011997953004429976
2019-01-24,0.0023,0.0048,0.0,-0.0015,-0.002,0.0001,-0.008567372017508136,9.164024804613196e-05
2019-01-25,0.009000000000000001,0.0042,-0.0034999999999999996,-0.0034999999999999996,-0.005699999999999999,0.0001,-0.012979805643170776,0.010952297137006208
2019-01-28,-0.008,-0.0008,0.0063,0.0029,0.0016,0.0001,-0.00016379534021789574,0.002685594806126068
2019-01-29,-0.0019,0.0003,0.0017000000000000001,0.0004,0.0046,0.0001,-0.0023540334500603255,0.004570273032268955
2019-01-30,0.0151,-0.0034999999999999996,-0.009399999999999999,-0.0024,-0.0088,0.0001,-0.0028086436310845397,0.0008415967843934582
2019-01-31,0.0092,-0.0006,-0.0108,-0.0037,-0.0001,0.0001,0.0006173775422363154,0.029897027537904124
2019-02-01,0.0014000000000000002,-0.0016,0.0043,-0.0074,0.003,0.0001,-0.0052215455282887645,-0.016778486096747838
2019-02-04,0.0072,0.0040999999999999995,-0.0046,0.0019,-0.0021,0.0001,-0.0009632758351386678,0.01893927810869859
2019-02-05,0.0043,-0.0012,-0.006,0.0060999999999999995,-0.0033,0.0001,-0.0009519539972969444,-0.005517161943982595
2019-02-06,-0.0022,-0.0003,0.0007000000000000001,-0.0011,0.0008,0.0001,-0.003111315844961104,-0.031647590674412425
2019-02-07,-0.009300000000000001,-0.0014000000000000002,0.0039000000000000003,0.0055000000000000005,0.0028000000000000004,0.0001,0.007068037575654683,0.007889062975396734
2019-02-08,0.0009,-0.0008,-0.0069,-0.0034000000000000002,-0.0012,0.0001,0.005305006161359475,0.0030796009747455595
2019-02-11,0.0014000000000000002,0.0067,0.0023,-0.0009,-0.0002,0.0001,0.0018882364730135519,-0.009581356826547325
2019-02-12,0.013600000000000001,0.0004,-0.0017000000000000001,-0.0012,-0.0028000000000000004,0.0001,-0.005569835473463784,0.018429721501149958
2019-02-13,0.0028000000000000004,0.0006,0.0007000000000000001,0.0012,0.0022,0.0001,-0.0036584829910670533,-0.01933302563432433
2019-02-14,-0.0021,0.0052,-0.0058,0.0040999999999999995,-0.0018,0.0001,0.002401491728855035,0.020340622022037572
2019-02-15,0.0113,0.0038,0.0048,-0.0021,0.0001,0.0001,-0.0023935181587720843,-0.006993870548985686
2019-02-19,0.0019,0.0031,0.0029,0.0003,0.0022,0.0001,-0.0023898586471798053,-0.006558015651710022
2019-02-20,0.0019,0.0028000000000000004,0.0054,0.0002,-0.0029,0.0001,-0.0018523183677159613,-0.023808810139930393
2019-02-21,-0.0037,-0.0004,-0.0023,0.0058,0.0012,0.0001,0.00358329902769199,0.0073009462123207495
2019-02-22,0.006500000000000001,0.0039000000000000003,-0.0148,0.0029,-0.0060999999999999995,0.0001,0.0005932998424875925,0.006183948096433511
2019-02-25,0.0015,-0.0028000000000000004,-0.0018,-0.0086,-0.0051,0.0001,-0.007946558336539775,-0.010688250808032243
2019-02-26,-0.0016,-0.0068000000000000005,-0.0033,0.0009,-0.0015,0.0001,-0.0011477950923037858,0.009393286658921456
2019-02-27,0.0009,0.0015,-0.0012,-0.0068000000000000005,-0.0007000000000000001,0.0001,0.004872434927447983,0.001491878553435846
2019-02-28,-0.0031,-0.0001,-0.0024,0.0027,0.0016,0.0001,0.006178703929759532,-0.021499740719287796
2019-03-01,0.0072,0.0025,-0.004,-0.0036,-0.0018,8.999999999999999e-05,-0.002357297946678578,0.006284617020424611
2019-03-04,-0.0052,-0.0039000000000000003,0.0038,0.0015,-0.0008,8.999999999999999e-05,-0.0059342597343926004,0.00598560317151447
2019-03-05,-0.0017000000000000001,-0.0032,-0.0023,0.0029,0.0,8.999999999999999e-05,0.0028855968155771634,-0.004784057442793659
2019-03-06,-0.0084,-0.0123,0.0004,0.005600000000000001,0.0013,8.999999999999999e-05,0.00271762795542679,0.0027538801519175144
2019-03-07,-0.008199999999999999,-0.0005,-0.0033,-0.0038,0.0013,8.999999999999999e-05,0.003922034884954573,-0.0019435304861440594
2019-03-08,-0.0022,0.0006,-0.0017000000000000001,-0.0011,-0.0028000000000000004,8.999999999999999e-05,0.0010085718274015598,-0.0015430709151119809
2019-03-11,0.0149,0.0027,-0.0052,-0.0028000000000000004,-0.004699999999999999,8.999999999999999e-05,-0.003645363236578927,0.04320681325055624
2019-03-12,0.0025,-0.0031,-0.0008,-0.0043,0.0002,8.999999999999999e-05,-0.0021421087955330468,-0.00790979958093977
2019-03-13,0.0068000000000000005,-0.0032,0.0007000000000000001,-0.0017000000000000001,0.0019,8.999999999999999e-05,-0.0033482217075086022,-0.003651576037222527
2019-03-14,-0.001,-0.0038,0.0031,-0.0015,-0.001,8.999999999999999e-05,0.001249501571426751,0.001573519222981255
2019-03-15,0.0048,-0.0024,-0.0025,-0.0003,-0.0019,8.999999999999999e-05,-0.003345186079422406,-0.0070285202196253985
2019-03-18,0.0046,0.0023,0.0045000000000000005,-0.0008,-0.0007000000000000001,8.999999999999999e-05,-0.004148191062953593,-0.0001329620990943943
2019-03-19,-0.0009,-0.004699999999999999,-0.0091,0.0001,-0.0005,8.999999999999999e-05,0.0007875307114148149,0.0006235677448821939
2019-03-20,-0.0039000000000000003,-0.0023,-0.0104,-0.0017000000000000001,-0.0023,8.999999999999999e-05,0.0023397396818027826,0.010132415154400025
2019-03-21,0.0111,0.0017000000000000001,-0.012199999999999999,0.0031,-0.0034000000000000002,8.999999999999999e-05,-0.0022918231870388624,-0.00508988283548429
2019-03-22,-0.0217,-0.015700000000000002,-0.0007000000000000001,0.005600000000000001,0.006,8.999999999999999e-05,0.0036404372991807113,-0.0004012797004373566
2019-03-25,-0.0005,0.006,-0.0026,0.002,0.0004,8.999999999999999e-05,0.008125714507691598,-0.013821738261381642
2019-03-26,0.0076,0.0023,0.004699999999999999,0.0005,0.0019,8.999999999999999e-05,-0.0028037789644926444,-0.0012964003164250147
2019-03-27,-0.005,0.0016,0.0049,0.0076,0.0009,8.999999999999999e-05,-0.002133792419060402,0.0005857848904435884
2019-03-28,0.004,0.0034999999999999996,0.0002,-0.0013,-0.0008,8.999999999999999e-05,-0.0005326073746719272,-0.014323146148328995
2019-03-29,0.0066,-0.0028000000000000004,-0.0092,0.0021,-0.0017000000000000001,8.999999999999999e-05,-0.003489805979594885,0.0014413776006062546
2019-04-01,0.011899999999999999,-0.0019,0.009899999999999999,-0.0007000000000000001,-0.0032,0.0001,-0.00829561772268021,-0.002791612585992613
2019-04-02,-0.0005,-0.0018,-0.0045000000000000005,-0.0039000000000000003,-0.005,0.0001,4.5914838564138465e-05,-0.001086446600914238
2019-04-03,0.0027,0.0023,-0.004,0.0013,-0.004,0.0001,-0.0011357052475439227,-0.0030251958512308576
2019-04-04,0.0019,0.0034999999999999996,0.009300000000000001,0.0064,0.0022,0.0001,-0.009911856894698751,0.0005153014850149211
2019-04-05,0.0052,0.0049,-0.0007000000000000001,-0.0028000000000000004,0.001,0.0001,-0.004983610711688785,0.004180014320671336
2019-04-08,0.0008,-0.0031,0.001,0.0027,-0.0003,0.0001,-0.002942399909384506,0.0009214635984711367
2019-04-09,-0.006500000000000001,-0.006,-0.0014000000000000002,0.0012,-0.0003,0.0001,0.006987749046536608,0.004666042040858012
2019-04-10,0.0048,0.0095,-0.001,0.0009,-0.0011,0.0001,0.0013531390605227198,-0.0064714223472704495
2019-04-11,0.0,-0.0027,0.0040999999999999995,0.0004,0.0011,0.0001,-0.0014971977815091088,0.008883080120160352
2019-04-12,0.006500000000000001,-0.0036,0.006500000000000001,0.0053,-0.0025,0.0001,-0.010917085453871773,-0.003876532408312085
2019-04-15,-0.0009,-0.0026,-0.0054,0.0036,0.0008,0.0001,0.005732431192028491,-0.0006914281842125571
2019-04-16,0.0013,0.0024,0.006999999999999999,-0.0009,-0.0013,0.0001,-0.00645383618175906,0.003169552707618358
2019-04-17,-0.0032,-0.0053,0.0084,0.0113,-0.0027,0.0001,-0.008761632575848187,-0.009002552320372066
2019-04-18,0.0011,-0.0028000000000000004,-0.0051,0.0015,-0.0021,0.0001,-0.002879357961145432,0.001141835453090515
2019-04-22,0.0011,-0.0048,-0.0055000000000000005,-0.0052,-0.0016,0.0001,-0.0008522551667207766,-0.0005060125890611253
2019-04-23,0.0097,0.0066,-0.0049,-0.0011,-0.0044,0.0001,0.003850197277986718,-7.849278798733109e-05
2019-04-24,-0.0023,0.0031,-0.0008,0.0060999999999999995,0.0003,0.0001,0.0048885175312926386,0.002231755736448237
2019-04-25,-0.0014000000000000002,-0.0079,-0.0019,-0.0064,-0.0023,0.0001,0.01013184944216346,-0.004283968291743813
2019-04-26,0.0053,0.0048,0.0006,-0.0008,-0.0019,0.0001,0.003065864277874711,0.000983531254970329
2019-04-29,0.0018,0.0016,0.0064,-0.0038,-0.0015,0.0001,-0.0026007016806032855,-0.0009971326041890052
2019-04-30,-0.0004,-0.0068000000000000005,0.0028000000000000004,0.001,0.006999999999999999,0.0001,0.0011067739107551568,-0.0029429887079325933
2019-05-01,-0.0083,-0.0007000000000000001,-0.0003,0.0034000000000000002,-0.0006,8.999999999999999e-05,0.004309809061003461,0.005457128606027461
2019-05-02,-0.0016,0.0046,-0.0028000000000000004,0.0,0.0005,8.999999999999999e-05,0.005732451303173234,0.007069041334017208
2019-05-03,0.0113,0.009300000000000001,-0.0027,-0.0001,-0.0034000000000000002,8.999999999999999e-05,0.0004972289227393105,-0.000571536476452055
2019-05-06,-0.0039000000000000003,0.0058,-0.0040999999999999995,0.0002,0.0006,8.999999999999999e-05,0.004014216468369135,-0.011594325627138849
2019-05-07,-0.0169,-0.0027,0.0051,0.0003,0.0032,8.999999999999999e-05,0.0026248627107956363,-0.0019075750057538487
2019-05-08,-0.0022,-0.0021,-0.0032,-0.0001,0.0018,8.999999999999999e-05,-0.0002830174727377101,0.023654369269215863
2019-05-09,-0.0028000000000000004,0.0006,0.0012,-0.0034999999999999996,0.0001,8.999999999999999e-05,0.006452547255085319,-0.01972863701683061
2019-05-10,0.0034999999999999996,-0.0033,0.0008,-0.001,0.0026,8.999999999999999e-05,0.0047347806912892,-0.010826651895612955
2019-05-13,-0.026699999999999998,-0.0068000000000000005,0.0029,0.0023,0.0083,8.999999999999999e-05,0.007628979959985631,-0.015686995680581364
2019-05-14,0.009300000000000001,0.0034000000000000002,-0.0002,-0.0055000000000000005,0.0,8.999999999999999e-05,-0.0042606352220264975,-0.0003472231395475955
2019-05-15,0.0058,-0.001,-0.0096,0.0013,-0.0029,8.999999999999999e-05,0.0012270355312713204,-0.016071122323230116
2019-05-16,0.0091,-0.0045000000000000005,-0.0032,-0.0014000000000000002,-0.0023,8.999999999999999e-05,0.0019760949168781527,-0.014633395472786394
2019-05-17,-0.0073,-0.0076,0.0029,0.0006,0.0032,8.999999999999999e-05,0.0021153507565242523,-0.008418354286039889
2019-05-20,-0.006500000000000001,-0.0011,0.0072,0.0006,0.0042,8.999999999999999e-05,0.004618448151558357,0.0224997443068995
2019-05-21,0.009000000000000001,0.0044,-0.0034000000000000002,-0.0013,-0.0018,8.999999999999999e-05,-0.005579192293074957,0.013747058207227065
2019-05-22,-0.004,-0.006500000000000001,-0.006,-0.0015,0.002,8.999999999999999e-05,0.009170252529771421,0.015606167042455583
2019-05-23,-0.0137,-0.0072,-0.0028000000000000004,0.0031,0.0028000000000000004,8.999999999999999e-05,0.008106420552117896,0.006033245350893234
2019-05-24,0.0023,0.0051,0.003,-0.0049,-0.0003,8.999999999999999e-05,0.0029164204107041155,-0.0047676877614683715
2019-05-28,-0.0078000000000000005,0.0021,-0.0063,0.0001,-0.0026,8.999999999999999e-05,0.00987514831928982,0.025110925649411777
2019-05-29,-0.0070999999999999995,-0.0024,0.0042,-0.0019,0.0001,8.999999999999999e-05,-0.004357380780980617,0.017552647296582423
2019-05-30,0.0014000000000000002,-0.0038,-0.0077,0.0027,-0.0004,8.999999999999999e-05,0.010751248254535509,0.011392990752851346
2019-05-31,-0.0137,-0.0023,-0.0009,0.0003,0.004,8.999999999999999e-05,0.004649314358697858,0.012585184041525891
2019-06-03,-0.004,0.0058,0.0166,0.0027,0.013083999999999993,8.999999999999999e-05,-0.0001891313409226516,-0.003169907299487455
2019-06-04,0.0233,0.0049,-0.0002,0.0029,-0.004699999999999999,8.999999999999999e-05,-0.009772580465536413,-0.004497989262790297
2019-06-05,0.006999999999999999,-0.0106,-0.0098,0.0006,-0.002,8.999999999999999e-05,0.010319072991273825,-0.004498202305159917
2019-06-06,0.0055000000000000005,-0.0108,0.0002,0.0006,-0.0007000000000000001,8.999999999999999e-05,0.002261270613455927,-0.016401840751235314
2019-06-07,0.0104,-0.0014000000000000002,-0.0121,0.0034999999999999996,-0.006500000000000001,8.999999999999999e-05,0.00031506969877876864,0.01616117616784445
2019-06-10,0.0053,0.0001,0.0009,0.0039000000000000003,-0.0036,8.999999999999999e-05,-0.0035100891447694656,-0.00337799122078719
2019-06-11,-0.0012,-0.0021,0.0055000000000000005,0.004699999999999999,0.0018,8.999999999999999e-05,-0.004751091189686432,-0.002770024226172748
2019-06-12,-0.002,0.0029,-0.009899999999999999,0.0006,0.001,8.999999999999999e-05,0.013589359750454118,0.006569009985611458
2019-06-13,0.0052,0.0068000000000000005,-0.0004,-0.0013,-0.0006,8.999999999999999e-05,-0.011672123205776586,0.0032804208668976128
2019-06-14,-0.0027,-0.0074,0.0031,0.0025,0.0014000000000000002,8.999999999999999e-05,0.006838170155850546,-0.008204051149796445
2019-06-17,0.0015,0.0049,-0.011200000000000002,-0.0067,-0.0043,8.999999999999999e-05,-0.0034152458808886037,0.008602995606322722
2019-06-18,0.0104,0.0019,0.0033,-0.0025,-0.0019,8.999999999999999e-05,-0.008571478255449976,-0.0013144281958101015
2019-06-19,0.0032,0.0002,-0.006,-0.0021,0.0016,8.999999999999999e-05,0.006396897108760469,0.0012361148399010835
2019-06-20,0.0089,-0.004,-0.0022,-0.0011,-0.0011,8.999999999999999e-05,-0.006005826338653741,-0.0006966669304059106
2019-06-21,-0.0021,-0.0046,-0.0003,-0.0011,0.0002,8.999999999999999e-05,-0.0029191333058707592,-0.0006339234751375081
2019-06-24,-0.0034000000000000002,-0.009000000000000001,0.0008,0.0064,-0.0002,8.999999999999999e-05,0.0035001726166268747,0.0018932179781977064
2019-06-25,-0.0098,0.0040999999999999995,0.0070999999999999995,-0.0011,0.005600000000000001,8.999999999999999e-05,-0.0008651680751731558,-0.004772336597251163
2019-06-26,-0.0006,0.0002,0.0025,0.0037,-0.0039000000000000003,8.999999999999999e-05,-0.0188155887066492,0.0019287876575105828
2019-06-27,0.0059,0.0143,-0.0009,-0.0034000000000000002,-0.0022,8.999999999999999e-05,0.004957120330521468,0.006772373093205833
2019-06-28,0.0068000000000000005,0.0077,0.0060999999999999995,-0.004699999999999999,0.0011,8.999999999999999e-05,-0.0012758971519016959,-0.0026390103606972067
2019-07-01,0.0075,-0.0059,-0.0013,-0.0014000000000000002,0.0005,8.999999999999999e-05,0.0011491587461997551,-0.0034906975761555947
2019-07-02,0.0014000000000000002,-0.0097,-0.008100000000000001,-0.0002,-0.0001,8.999999999999999e-05,0.012549408682085941,0.004009058059692115
2019-07-03,0.0078000000000000005,-0.0013,-0.0033,-0.0034999999999999996,-0.0005,8.999999999999999e-05,0.001108405681493194,-0.002754936880188027
2019-07-05,-0.001,0.0034000000000000002,0.0091,0.0013,-0.0005,8.999999999999999e-05,0.0004045273564076274,-0.003652532386116742
2019-07-08,-0.0058,-0.0043,0.0004,0.0005,-0.0026,8.999999999999999e-05,0.004853919990040579,0.0013625697568846826
2019-07-09,0.0018,-0.0024,-0.0043,-0.0064,-0.0019,8.999999999999999e-05,0.0011551050344290538,-0.001635857779069664
2019-07-10,0.004,-0.0025,-0.0036,0.0012,-0.0002,8.999999999999999e-05,-0.002928656271390298,-0.001398871757195221
2019-07-11,0.0019,-0.0077,0.0005,-0.0024,-0.005600000000000001,8.999999999999999e-05,-0.00025679807543980667,0.00014664360255204722
2019-07-12,0.0053,0.0032,0.0040999999999999995,0.0059,-0.0009,8.999999999999999e-05,-0.007284182405981441,-0.005330059240585822
2019-07-15,-0.0004,-0.004699999999999999,-0.010700000000000001,0.0013,0.0024,8.999999999999999e-05,0.0029322339237272234,0.0027435072281104585
2019-07-16,-0.0032,0.0040999999999999995,0.001,0.0045000000000000005,-0.0002,8.999999999999999e-05,0.0018802629217679026,-0.00025713027425655816
2019-07-17,-0.0064,-0.0026,-0.006500000000000001,-0.0049,-0.0024,8.999999999999999e-05,0.00608816465049327,0.0033489329674806305
2019-07-18,0.0034999999999999996,-0.0027,0.0001,-0.0036,0.0034999999999999996,8.999999999999999e-05,0.0017145602492719125,-0.0015562711390972256
2019-07-19,-0.005600000000000001,0.003,0.0087,0.0036,0.0009,8.999999999999999e-05,-0.0070411114422449595,0.0001907808701162193
2019-07-22,0.0025,-0.0055000000000000005,-0.0048,-0.0019,-0.0001,8.999999999999999e-05,-0.0012712383751361618,-0.00048730304180737366
2019-07-23,0.006500000000000001,-0.0007000000000000001,0.008,0.0067,0.0034000000000000002,8.999999999999999e-05,-0.006647088852867158,-0.00628577627354103
2019-07-24,0.0066,0.009300000000000001,0.0086,-0.0008,-0.0009,8.999999999999999e-05,-0.002093487514217075,-0.0009879847745437212
2019-07-25,-0.0063,-0.0068000000000000005,-0.0012,0.0016,0.0005,8.999999999999999e-05,0.01231853194153618,0.0012459193217315167
2019-07-26,0.008199999999999999,0.0033,-0.0019,-0.0060999999999999995,-0.0025,8.999999999999999e-05,0.0032226582906227643,0.0010206494463097728
2019-07-29,-0.0032,-0.0034999999999999996,-0.004699999999999999,0.0031,0.0037,8.999999999999999e-05,0.0018350406827477607,-0.0006398595382687131
2019-07-30,-0.0017000000000000001,0.014199999999999999,0.0089,-0.0018,0.001,8.999999999999999e-05,-0.006305890495324708,0.0028319450304092036
2019-07-31,-0.0109,0.0026,0.0060999999999999995,0.002,0.0053,8.999999999999999e-05,0.003524716676032015,-0.005490873731165039
2019-08-01,-0.0104,-0.0076,-0.0191,-0.0054,-0.003,7.000000000000001e-05,0.017330019925819874,0.005460862086751487
2019-08-02,-0.0087,-0.0026,0.0006,0.0015,0.0019,7.000000000000001e-05,0.0011647941458569576,0.0012656211914191654
2019-08-05,-0.030699999999999998,0.0005,0.0,-0.0007000000000000001,0.0027,7.000000000000001e-05,0.004146871013886953,-0.0041066912323753976
2019-08-06,0.0129,-0.0054,-0.006,-0.0026,-0.0025,7.000000000000001e-05,0.006801492684530817,-0.00519052152032527
2019-08-07,0.0007000000000000001,-0.0011,-0.0088,0.0015,-0.0016,7.000000000000001e-05,0.0011654802746824434,-0.0008634552678464516
2019-08-08,0.0197,-0.0004,-0.0022,0.0027,-0.003,7.000000000000001e-05,0.0019055050769224643,-0.008579313040777513
2019-08-09,-0.0078000000000000005,-0.005,-0.0022,-0.0049,-0.0002,7.000000000000001e-05,0.007402137157019536,0.0002625749949445055
2019-08-12,-0.0132,0.0022,-0.0028000000000000004,0.0015,0.0023,7.000000000000001e-05,0.005691563692789099,0.004977190539293816
2019-08-13,0.0147,-0.0034000000000000002,-0.0054,0.0034999999999999996,-0.0005,7.000000000000001e-05,-0.0022811980114328893,-0.009205270036469492
2019-08-14,-0.029500000000000002,0.0002,-0.0052,-0.0038,0.0001,7.000000000000001e-05,0.011874545502604264,-0.0004982060704471301
2019-08-15,0.0016,-0.0069,-0.0053,-0.0008,-0.0046,7.000000000000001e-05,0.007968880272654053,-0.006989597622074039
2019-08-16,0.0155,0.0064,0.0060999999999999995,0.0014000000000000002,-0.0006,7.000000000000001e-05,-0.007185544607526436,-0.005048705817648974
2019-08-19,0.011399999999999999,0.0003,0.0022,0.0037,0.0,7.000000000000001e-05,-0.011143003203907952,-0.00568806084484941
2019-08-20,-0.0075,0.0018,-0.005,0.0012,-0.0018,7.000000000000001e-05,0.0037462160079879707,0.008418920864675454
2019-08-21,0.0085,-0.0003,-0.003,-0.0002,-0.0001,7.000000000000001e-05,-0.0017329396664886591,-0.00766316597011734
2019-08-22,-0.001,-0.0034000000000000002,0.0049,0.0023,0.0026,7.000000000000001e-05,-0.0008939749406940195,0.010821921032254515
2019-08-23,-0.026600000000000002,-0.0060999999999999995,-0.0019,-0.0063,-0.0024,7.000000000000001e-05,0.006537515149951564,0.0009040023201712967
2019-08-26,0.0108,-0.0003,-0.0017000000000000001,0.0019,-0.0015,7.000000000000001e-05,0.0034557389735075084,-0.0076753569884953346
2019-08-27,-0.0046,-0.01,-0.0068000000000000005,0.0027,0.0007000000000000001,7.000000000000001e-05,0.0035204763707840933,-0.00040675587821934216
2019-08-28,0.0068000000000000005,0.0062,0.0062,0.0034000000000000002,0.0021,7.000000000000001e-05,-0.005141745859161307,-0.01100901767120354
2019-08-29,0.013500000000000002,0.004,0.0034000000000000002,0.0017000000000000001,-0.0018,7.000000000000001e-05,-0.007125995547133383,-0.0030823523268410187
2019-08-30,0.0003,-0.0025,0.0023,0.001,0.0013,7.000000000000001e-05,-0.0033184993667923044,0.0004803985499727839
2019-09-03,-0.0087,-0.009300000000000001,0.001,-0.002,0.0045000000000000005,8.999999999999999e-05,0.001926973763789808,-0.0015017882006863126
2019-09-04,0.0108,-0.0015,0.0043,0.0024,-0.0007000000000000001,8.999999999999999e-05,-0.008882341877856092,-0.003772422838221544
2019-09-05,0.014199999999999999,0.0055000000000000005,0.0070999999999999995,0.0043,-0.0001,8.999999999999999e-05,-0.016416316969115743,-0.005315296823845299
2019-09-06,-0.0002,-0.0036,0.0004,0.0016,0.0042,8.999999999999999e-05,-0.0053716544569307155,0.0030774216675051097
2019-09-09,0.0007000000000000001,0.013500000000000002,0.0277,0.0086,0.0043,8.999999999999999e-05,-0.023233578793024217,-0.0031492434121103193
2019-09-10,0.0017000000000000001,0.0141,0.0113,-0.0003,0.0059,8.999999999999999e-05,-0.023712148964225997,0.003925982528110163
2019-09-11,0.0088,0.0137,-0.0004,-0.0023,0.0034000000000000002,8.999999999999999e-05,0.0007329286740778065,0.000748884819439802
2019-09-12,0.0022,-0.0039000000000000003,-0.0013,-0.0023,-0.0017000000000000001,8.999999999999999e-05,0.007933231754853201,-0.0012027209177907616
2019-09-13,-0.0001,0.0018,0.0074,-0.0003,-0.001,8.999999999999999e-05,-0.004800233887433195,0.010650364904331695
2019-09-16,-0.0023,0.0088,0.0053,-0.0031,0.0005,8.999999999999999e-05,-0.014122305390986096,0.005870389969735356
2019-09-17,0.0017000000000000001,-0.0079,-0.012,-0.0019,-0.0034999999999999996,8.999999999999999e-05,0.01778903846988554,-0.004616781147283129
2019-09-18,-0.0005,-0.0078000000000000005,0.0005,-0.0012,0.0004,8.999999999999999e-05,0.007103998274127521,-0.0015331826226781765
2019-09-19,-0.0005,-0.0049,-0.0046,0.0004,-0.002,8.999999999999999e-05,0.0026083956259208207,0.0033878554769513416
2019-09-20,-0.0048,0.0029,0.0015,-0.0059,0.0008,8.999999999999999e-05,0.0016208493627282066,0.008099821191441535
2019-09-23,-0.0002,-0.0011,0.0051,0.0026,0.0027,8.999999999999999e-05,-0.0012478788822816063,-0.008575294428843581
2019-09-24,-0.0101,-0.0075,0.0,0.0018,0.0045000000000000005,8.999999999999999e-05,0.008310578979273165,-0.00027279682347143737
2019-09-25,0.0069,0.0042,0.0053,0.0042,0.0001,8.999999999999999e-05,-0.0037256733108890234,-0.004881362098989799
2019-09-26,-0.0040999999999999995,-0.0098,0.0011,0.0036,0.0029,8.999999999999999e-05,0.004353161560856923,-0.0007846166499988817
2019-09-27,-0.0062,-0.0017000000000000001,0.0089,0.0024,0.005600000000000001,8.999999999999999e-05,-0.006039270914119611,-0.004471817066611624
2019-09-30,0.005,-0.0026,-0.0048,0.0062,-0.0002,8.999999999999999e-05,-0.00023433251258866365,0.001857719230144237
2019-10-01,-0.0131,-0.0066,-0.0059,0.001,-0.0019,7.000000000000001e-05,0.007553254928569223,0.00163695672072182
2019-10-02,-0.0173,0.0077,-0.0036,-0.0048,-0.0025,7.000000000000001e-05,0.01027011607274228,-0.005835741863441147
2019-10-03,0.008,-0.0038,-0.0089,-0.0019,-0.0018,7.000000000000001e-05,-0.0059152243362301845,0.0028794405190859466
